state_name,constituency_name,mp_id,mp_name,total_works,works_recommended,works_sanctioned,works_completed,total_recommended_amount,total_actual_amount,unique_categories,categories_list,completion_rate,sanction_rate,constituency_clean,State_Name,Constituency_Name,Constituency_Type,Candidate,Sex,Party,Votes,Valid_Votes,Electors,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,ENOP,Party_Type_TCPD,No_Terms,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,state_clean,margin_category,party_category,alliance_2019
Uttar Pradesh,MUZAFFARNAGAR,3042520,HARENDRA SINGH MALIK,0,184,108,1,167932122.0,0.0,3,Normal/Others|Trust and Society|Repair and Renovation,0.009259259259259259,0.5869565217391305,MUZAFFARNAGAR,Uttar_Pradesh,MUZAFFARNAGAR,GEN,Sanjeev Kumar Balyan,M,BJP,573780.0,1160071.0,1698003.0,68.32,49.46,6526.0,0.56,2.08,National Party,2.0,True,True,Doctorate,Agriculture,UTTAR PRADESH,Very Close (<5%),National,NDA
Uttar Pradesh,NAGINA(SC),3046000,CHANDRA SHEKHAR,276,513,505,277,188314540.0,61364493.0,1,Normal/Others,0.5485148514851486,0.9844054580896686,NAGINA,Uttar_Pradesh,NAGINA,SC,GIRISH CHANDRA,M,BSP,568378.0,1009456.0,1586117.0,63.64,56.31,166832.0,16.53,2.08,State-based Party,1.0,False,True,12th Pass,Business,UTTAR PRADESH,Safe (10-20%),Regional,Other
Uttar Pradesh,PHULPUR,3042521,PRAVEEN PATEL,13,25,25,14,196273066.0,46475456.0,1,Normal/Others,0.56,1.0,PHULPUR,Uttar_Pradesh,PHULPUR,GEN,Keshari Devi Patel,F,BJP,544701.0,978236.0,2010477.0,48.66,55.68,171968.0,17.58,2.17,National Party,1.0,False,False,Post Graduate,Salaried Work or Employed,UTTAR PRADESH,Safe (10-20%),National,NDA
Uttar Pradesh,PILIBHIT,3045351,JITIN PRASADA,22,45,42,23,100586328.0,7678364.0,1,Normal/Others,0.5476190476190477,0.9333333333333333,PILIBHIT,Uttar_Pradesh,PILIBHIT,GEN,Feroze Varun Gandhi,M,BJP,704549.0,1186589.0,1761207.0,67.37,59.38,255627.0,21.54,2.04,National Party,3.0,True,True,Post Graduate,Business,UTTAR PRADESH,Very Safe (>20%),National,NDA
Uttar Pradesh,PRATAPGARH,3042522,DR. S P SINGH,79,429,360,80,162804288.0,25826194.0,1,Normal/Others,0.2222222222222222,0.8391608391608392,PRATAPGARH,Uttar_Pradesh,PRATAPGARH,GEN,SANGAM LAL GUPTA,M,BJP,436291.0,914665.0,1708759.0,53.53,47.7,117752.0,12.87,2.78,National Party,1.0,False,False,8th Pass,Business,UTTAR PRADESH,Safe (10-20%),National,NDA
Uttar Pradesh,RAE BARELI,3043489,RAHUL GANDHI,72,171,145,73,99732843.0,2824729.0,2,Normal/Others|Repair and Renovation,0.503448275862069,0.847953216374269,RAE BARELI,Uttar_Pradesh,RAE BARELI,GEN,SONIA GANDHI,F,INC,534918.0,958556.0,1702248.0,56.31,55.8,167178.0,17.44,2.17,National Party,7.0,True,True,Others,Politics,UTTAR PRADESH,Safe (10-20%),National,UPA
Uttar Pradesh,RAMPUR,3042523,MOHIBBULLAH,95,336,233,96,136437644.0,34257822.0,1,Normal/Others,0.41201716738197425,0.6934523809523809,RAMPUR,Uttar_Pradesh,RAMPUR,GEN,Mohammad Azam Khan,M,SP,559177.0,1060921.0,1679506.0,63.17,52.71,109997.0,10.37,2.17,State-based Party,1.0,False,False,Graduate Professional,Business,UTTAR PRADESH,Safe (10-20%),Regional,Other
Uttar Pradesh,ROBERTSGANJ(SC),3042524,CHHOTELAL,85,401,400,86,190126262.0,24774783.0,1,Normal/Others,0.215,0.9975062344139651,ROBERTSGANJ,Uttar_Pradesh,ROBERTSGANJ,SC,PAKAURI LAL KOL,M,ADAL,447914.0,988287.0,1723538.0,57.34,45.32,54336.0,5.5,2.7,Local Party,2.0,False,True,Literate,Retired or Pension,UTTAR PRADESH,Close (5-10%),Regional,Other
Uttar Pradesh,SAHARANPUR,3042525,IMRAN MASOOD,43,106,106,44,176830204.0,37095305.0,1,Normal/Others,0.41509433962264153,1.0,SAHARANPUR,Uttar_Pradesh,SAHARANPUR,GEN,HAJI FAZLUR REHMAN,M,BSP,514139.0,1231746.0,1739082.0,70.83,41.74,22417.0,1.82,2.78,State-based Party,1.0,False,False,Graduate,Business,UTTAR PRADESH,Very Close (<5%),Regional,Other
Uttar Pradesh,SALEMPUR,3042526,RAMASHANKAR RAJBHAR,31,211,159,32,188714392.0,8911196.0,1,Normal/Others,0.20125786163522014,0.7535545023696683,SALEMPUR,Uttar_Pradesh,SALEMPUR,GEN,RAVINDER,M,BJP,467940.0,922518.0,1667282.0,55.33,50.72,112615.0,12.21,2.44,National Party,2.0,True,True,12th Pass,Agriculture,UTTAR PRADESH,Safe (10-20%),National,NDA
Uttar Pradesh,SAMBHAL,3042527,ZIA UR REHMAN,0,325,198,1,153110710.85,0.0,1,Normal/Others,0.005050505050505051,0.6092307692307692,SAMBHAL,Uttar_Pradesh,SAMBHAL,GEN,DR. SHAFIQUR REHMAN BARQ,M,SP,658006.0,1183469.0,1828764.0,64.71,55.6,174826.0,14.77,2.08,State-based Party,5.0,False,True,Graduate,Retired or Pension,UTTAR PRADESH,Safe (10-20%),Regional,Other
Uttar Pradesh,SANT KABIR NAGAR,3042528,LAXMIKANT PAPPU NISHAD,2,591,36,3,118450365.0,1998365.0,1,Normal/Others,0.08333333333333333,0.06091370558375635,SANT KABIR NAGAR,Uttar_Pradesh,SANT KABIR NAGAR,GEN,PRAVEEN KUMAR NISHAD,M,BJP,467543.0,1063390.0,1962903.0,54.17,43.97,35749.0,3.36,2.78,National Party,2.0,True,True,Graduate Professional,Agriculture,UTTAR PRADESH,Very Close (<5%),National,NDA
Uttar Pradesh,SHAHJAHANPUR(SC),3017471,Shri Arun Kumar Sagar,4,7,5,5,228486000.0,97143000.0,2,Normal/Others|Trust and Society,1.0,0.7142857142857143,SHAHJAHANPUR,Uttar_Pradesh,SHAHJAHANPUR,SC,Arun Kumar Sagar,M,BJP,688990.0,1186157.0,2114201.0,56.1,58.09,268418.0,22.63,2.13,National Party,1.0,False,False,12th Pass,Business,UTTAR PRADESH,Very Safe (>20%),National,NDA
Uttar Pradesh,SHRAWASTI,3019223,Ram Shiromani,0,1456,118,1,131253010.0,0.0,2,Normal/Others|Trust and Society,0.00847457627118644,0.08104395604395605,SHRAWASTI,Uttar_Pradesh,SHRAWASTI,GEN,RAM SHIROMANI,M,BSP,441771.0,997007.0,1914739.0,52.07,44.31,5320.0,0.53,2.56,State-based Party,1.0,False,False,Graduate Professional,Business,UTTAR PRADESH,Very Close (<5%),Regional,Other
Uttar Pradesh,SITAPUR,3042529,RAKESH RATHOR,20,57,48,21,214991629.0,30300799.0,1,Normal/Others,0.4375,0.8421052631578947,SITAPUR,Uttar_Pradesh,SITAPUR,GEN,Rajesh Verma,M,BJP,514528.0,1064521.0,1666126.0,63.89,48.33,100833.0,9.47,2.56,National Party,4.0,True,True,Post Graduate,Business,UTTAR PRADESH,Close (5-10%),National,NDA
Uttar Pradesh,SULTANPUR,3042530,RAMBHUAL NISHAD,0,37,33,1,194592398.0,0.0,1,Normal/Others,0.030303030303030304,0.8918918918918919,SULTANPUR,Uttar_Pradesh,SULTANPUR,GEN,MANEKA SANJAI GANDHI,F,BJP,459196.0,1000316.0,1775196.0,56.35,45.91,14526.0,1.45,2.44,National Party,8.0,True,True,12th Pass,Business,UTTAR PRADESH,Very Close (<5%),National,NDA
Uttar Pradesh,UNNAO,3018402,Swami Sachchidanandhari Sakshi ji Maharaj,11,85,62,12,173830074.0,14376437.0,2,Normal/Others|Trust and Society,0.1935483870967742,0.7294117647058823,UNNAO,Uttar_Pradesh,UNNAO,GEN,Swami Sakshi Ji Maharaj,M,BJP,703507.0,1237076.0,2191465.0,56.45,56.87,400956.0,32.41,2.5,National Party,5.0,True,True,Doctorate,Retired or Pension,UTTAR PRADESH,Very Safe (>20%),National,NDA
Uttar Pradesh,VARANASI,3017469,Shri Narendra Modi,95,218,218,96,206949988.0,42274994.0,1,Normal/Others,0.44036697247706424,1.0,VARANASI,Uttar_Pradesh,VARANASI,GEN,NARENDRA MODI,M,BJP,674664.0,1060476.0,1856791.0,57.11,63.62,479505.0,45.22,2.22,National Party,3.0,True,True,Post Graduate,Politics,UTTAR PRADESH,Very Safe (>20%),National,NDA
Uttarakhand,ALMORA(SC),3018414,Ajay Tamta,2,135,50,3,36633713.0,1200000.0,2,Repair and Renovation|Normal/Others,0.06,0.37037037037037035,ALMORA,Uttarakhand,ALMORA,SC,Ajay Tamta,M,BJP,444651.0,694472.0,1337808.0,51.91,64.03,232986.0,33.55,2.0,National Party,2.0,True,True,12th Pass,Business,UTTARAKHAND,Very Safe (>20%),National,NDA
Uttarakhand,GARHWAL,3047111,ANIL BALUNI,0,12,4,1,9990000.0,0.0,2,Normal/Others|Repair and Renovation,0.25,0.3333333333333333,GARHWAL,Uttarakhand,GARHWAL,GEN,Tirath Singh Rawat,M,BJP,506980.0,742784.0,1355796.0,54.79,68.25,302669.0,40.75,1.82,National Party,1.0,False,False,Post Graduate,Agriculture,UTTARAKHAND,Very Safe (>20%),National,NDA
Uttarakhand,HARDWAR,3047110,TRIVENDRA SINGH RAWAT,0,35,22,1,36208743.0,0.0,2,Normal/Others|Repair and Renovation,0.045454545454545456,0.6285714285714286,HARDWAR,Uttarakhand,HARDWAR,GEN,Ramesh Pokhriyal 'Nishank',M,BJP,665674.0,1271030.0,1840738.0,69.05,52.37,258729.0,20.36,2.56,National Party,2.0,True,True,Doctorate,Liberal Profession or Professional,UTTARAKHAND,Very Safe (>20%),National,NDA
Uttarakhand,NAINITAL UDHAM SINGH NAG.,3017176,Ajay Bhatt,60,386,313,61,179485590.0,14543687.0,2,Normal/Others|Repair and Renovation,0.19488817891373802,0.810880829015544,NAINITAL UDHAM SINGH NAG.,,,,,,,,,,,,,,,,,,,,,,,,
Uttarakhand,NAINITAL UDHAM SINGH NAG.,3042531,AJAY BHATT,0,1,1,1,0.0,0.0,0,,1.0,1.0,NAINITAL UDHAM SINGH NAG.,,,,,,,,,,,,,,,,,,,,,,,,
Uttarakhand,TEHRI GARHWAL,3018415,Mala Rajya Laxmi Shah,28,226,167,29,165912790.0,12178590.0,3,Normal/Others|Repair and Renovation|Trust and Society,0.17365269461077845,0.7389380530973452,TEHRI GARHWAL,Uttarakhand,TEHRI GARHWAL,GEN,MALA RAJYA LAXMI SHAH,F,BJP,565333.0,876069.0,1493543.0,58.66,64.53,300586.0,34.31,1.96,National Party,3.0,True,True,12th Pass,Business,UTTARAKHAND,Very Safe (>20%),National,NDA
West Bengal,ALIPURDUARS(ST),3042532,MANOJ TIGGA,0,60,51,1,123308280.4,0.0,1,Normal/Others,0.0196078431372549,0.85,ALIPURDUARS,West_Bengal,ALIPURDUARS,ST,JOHN BARLA,M,BJP,750804.0,1380217.0,1648383.0,83.73,54.4,243989.0,17.68,2.33,National Party,1.0,False,False,8th Pass,Agricultural Labour,WEST BENGAL,Safe (10-20%),National,NDA
West Bengal,ARAMBAG(SC),3042533,BAG MITALI,63,171,104,64,153880081.0,27834309.0,1,Normal/Others,0.6153846153846154,0.6081871345029239,ARAMBAG,,,,,,,,,,,,,,,,,,,,,,,,
West Bengal,ASANSOL,3019235,Shatrughan Sinha,0,28,28,1,193242136.0,0.0,2,Normal/Others|Repair and Renovation,0.03571428571428571,1.0,ASANSOL,West_Bengal,ASANSOL,GEN,BABUL SUPRIYO,M,BJP,633378.0,1238135.0,1615865.0,76.62,51.16,197637.0,15.96,2.56,National Party,2.0,True,True,Graduate,Politics,WEST BENGAL,Safe (10-20%),National,NDA
West Bengal,BAHARAMPUR,3042534,PATHAN YUSUF,0,179,128,1,157662877.0,0.0,1,Normal/Others,0.0078125,0.7150837988826816,BAHARAMPUR,West_Bengal,BAHARAMPUR,GEN,ADHIR RANJAN CHOWDHURY,M,INC,591106.0,1299997.0,1638378.0,79.35,45.47,80696.0,6.21,2.7,National Party,5.0,True,True,10th Pass,Politics,WEST BENGAL,Close (5-10%),National,UPA
West Bengal,BALURGHAT,3017477,Dr Sukanta Majumdar,2,182,179,3,156278737.6,1399058.0,2,Normal/Others|Trust and Society,0.01675977653631285,0.9835164835164835,BALURGHAT,West_Bengal,BALURGHAT,GEN,Sukanta Majumdar,M,BJP,539317.0,1197849.0,1431704.0,83.67,45.02,33293.0,2.78,2.63,National Party,1.0,False,False,Doctorate,Education,WEST BENGAL,Very Close (<5%),National,NDA
West Bengal,BANGAON(SC),3017479,Shri Shantanu Thakur,8,9,9,9,11987672.0,5993836.0,2,Repair and Renovation|Normal/Others,1.0,1.0,BANGAON,West_Bengal,BANGAON,SC,SHANTANU THAKUR,M,BJP,687622.0,1407758.0,1704632.0,82.58,48.85,111594.0,7.93,2.44,National Party,1.0,False,False,Graduate,Religious Occupation,WEST BENGAL,Close (5-10%),National,NDA
West Bengal,BANKURA,3042535,ARUP CHAKRABORTY,1,71,70,2,193966408.0,1682194.0,1,Normal/Others,0.02857142857142857,0.9859154929577465,BANKURA,West_Bengal,BANKURA,GEN,DR. SUBHAS SARKAR,M,BJP,675319.0,1371855.0,1648906.0,83.2,49.23,174333.0,12.71,2.63,National Party,1.0,False,True,Graduate Professional,Liberal Profession or Professional,WEST BENGAL,Safe (10-20%),National,NDA
West Bengal,BARASAT,3017485,Kakoli Ghosh Dastidar,17,157,95,18,165780078.0,14558945.0,2,Normal/Others|Repair and Renovation,0.18947368421052632,0.6050955414012739,BARASAT,West_Bengal,BARASAT,GEN,Dr. Kakoli Ghoshdastidar,F,AITC,648444.0,1395429.0,1718252.0,81.21,46.47,110169.0,7.89,2.63,State-based Party (Other State),3.0,True,True,Post Graduate,Liberal Profession or Professional,WEST BENGAL,Close (5-10%),Regional,Other
West Bengal,BARDHAMAN PURBA(SC),3042536,DR. SHARMILA SARKAR,5,115,55,6,140225490.0,3099103.0,2,Normal/Others|Repair and Renovation,0.10909090909090909,0.4782608695652174,BARDHAMAN PURBA,West_Bengal,BARDHAMAN PURBA,SC,SUNIL KUMAR MONDAL,M,AITC,640834.0,1439286.0,1698089.0,84.76,44.52,89311.0,6.21,2.78,State-based Party (Other State),2.0,True,True,Graduate Professional,Retired or Pension,WEST BENGAL,Close (5-10%),Regional,Other
West Bengal,BARDHAMAN-DURGAPUR,3042537,AZAD KIRTI JHA,2,113,83,3,167441970.0,1597346.0,2,Normal/Others|Repair and Renovation,0.03614457831325301,0.7345132743362832,BARDHAMAN DURGAPUR,West_Bengal,BARDHAMAN DURGAPUR,GEN,S.S AHLUWALIA,M,BJP,598376.0,1433007.0,1733578.0,82.66,41.76,2439.0,0.17,2.86,National Party,2.0,True,True,Graduate Professional,Former Government,WEST BENGAL,Very Close (<5%),National,NDA
West Bengal,BARRACKPUR,3042538,PARTHA BHOWMICK,0,34,9,1,152176855.0,0.0,1,Normal/Others,0.1111111111111111,0.2647058823529412,BARRACKPUR,,,,,,,,,,,,,,,,,,,,,,,,
West Bengal,BASIRHAT,3042539,SK NURUL ISLAM,1,33,16,2,79384296.0,439648.0,2,Normal/Others|Trust and Society,0.125,0.48484848484848486,BASIRHAT,West_Bengal,BASIRHAT,GEN,Nusrat Jahan Ruhi,F,AITC,782078.0,1433339.0,1678357.0,85.4,54.56,350369.0,24.44,2.5,State-based Party (Other State),1.0,False,False,12th Pass,Liberal Profession or Professional,WEST BENGAL,Very Safe (>20%),Regional,Other
West Bengal,BIRBHUM,3017478,Smt Satabdi Roy (Banerjee),31,127,92,32,155104201.2,32389101.0,1,Normal/Others,0.34782608695652173,0.7244094488188977,BIRBHUM,West_Bengal,BIRBHUM,GEN,SATABDI ROY,F,AITC,654077.0,1449423.0,1699219.0,85.3,45.13,88924.0,6.14,2.86,State-based Party (Other State),3.0,True,True,Graduate,Liberal Profession or Professional,WEST BENGAL,Close (5-10%),Regional,Other
West Bengal,BISHNUPUR(SC),3018416,Saumitra khan,0,82,81,1,191087000.0,0.0,2,Normal/Others|Repair and Renovation,0.012345679012345678,0.9878048780487805,BISHNUPUR,West_Bengal,BISHNUPUR,SC,KHAN SAUMITRA,M,BJP,657019.0,1420648.0,1627199.0,87.31,46.25,78047.0,5.49,2.56,National Party,2.0,True,True,12th Pass,Social Work,WEST BENGAL,Close (5-10%),National,NDA
West Bengal,BOLPUR(SC),3019335,Asit Kumar Mal,74,195,186,75,443197578.0,56633633.0,2,Normal/Others|Repair and Renovation,0.4032258064516129,0.9538461538461539,BOLPUR,West_Bengal,BOLPUR,SC,ASIT KUMAR MAL,M,AITC,699171.0,1461269.0,1705073.0,85.7,47.85,106402.0,7.28,2.56,State-based Party (Other State),1.0,False,False,10th Pass,Politics,WEST BENGAL,Close (5-10%),Regional,Other
West Bengal,COOCHBEHAR(SC),3042540,JAGADISH CHANDRA BARMA BASUNIA,0,97,42,1,161493583.0,0.0,2,Normal/Others|Repair and Renovation,0.023809523809523808,0.4329896907216495,COOCHBEHAR,,,,,,,,,,,,,,,,,,,,,,,,
West Bengal,DARJEELING,3019234,Raju Bista,19,161,101,20,150535754.0,8980082.0,2,Normal/Others|Repair and Renovation,0.19801980198019803,0.6273291925465838,DARJEELING,West_Bengal,DARJEELING,GEN,RAJU BISTA,M,BJP,750067.0,1267270.0,1611317.0,78.65,59.19,413443.0,32.62,2.38,National Party,1.0,False,False,Graduate,Salaried Work or Employed,WEST BENGAL,Very Safe (>20%),National,NDA
West Bengal,DIAMOND HARBOUR,3017487,Shri Abhishek Banerjee,182,321,315,183,188047932.0,46206831.0,2,Normal/Others|Repair and Renovation,0.580952380952381,0.9813084112149533,DIAMOND HARBOUR,West_Bengal,DIAMOND HARBOUR,GEN,ABHISHEK BANERJEE,M,AITC,791127.0,1409002.0,1719190.0,81.96,56.15,320594.0,22.75,2.33,State-based Party (Other State),2.0,True,True,Graduate,Salaried Work or Employed,WEST BENGAL,Very Safe (>20%),Regional,Other
West Bengal,DUM DUM,3017493,Prof Sougata Ray,0,59,18,1,85317844.0,0.0,2,Normal/Others|Repair and Renovation,0.05555555555555555,0.3050847457627119,DUM DUM,West_Bengal,DUM DUM,GEN,SOUGATA RAY,M,AITC,512062.0,1204660.0,1566196.0,76.92,42.51,53002.0,4.4,2.86,State-based Party (Other State),4.0,True,True,Post Graduate,Retired or Pension,WEST BENGAL,Very Close (<5%),Regional,Other
West Bengal,GHATAL,3017491,Shri Deepak (Dev) Adhikari,145,187,179,146,224111316.0,72981758.0,1,Normal/Others,0.8156424581005587,0.9572192513368984,GHATAL,West_Bengal,GHATAL,GEN,ADHIKARI DEEPAK (DEV),M,AITC,717959.0,1488818.0,1800002.0,82.71,48.22,107973.0,7.25,2.5,State-based Party (Other State),2.0,True,True,Others,Business,WEST BENGAL,Close (5-10%),Regional,Other
West Bengal,HOOGHLY,3043599,RACHNA BANERJEE,27,102,74,28,169345238.44,9028963.0,1,Normal/Others,0.3783783783783784,0.7254901960784313,HOOGHLY,West_Bengal,HOOGHLY,GEN,LOCKET CHATTERJEE,F,BJP,671448.0,1457842.0,1766601.0,82.52,46.06,73362.0,5.03,2.56,National Party,1.0,False,False,Graduate,Liberal Profession or Professional,WEST BENGAL,Close (5-10%),National,NDA
West Bengal,HOWRAH,3019233,Prasun Banerjee,30,218,214,31,194855002.0,24175501.0,2,Normal/Others|Repair and Renovation,0.14485981308411214,0.981651376146789,HOWRAH,West_Bengal,HOWRAH,GEN,Prasun Banerjee,M,AITC,576711.0,1222293.0,1633925.0,74.81,47.18,103695.0,8.48,2.63,State-based Party (Other State),3.0,True,True,Graduate,Social Work,WEST BENGAL,Close (5-10%),Regional,Other
West Bengal,JADAVPUR,3042541,SAYANI GHOSH,65,216,197,66,160259183.0,11034867.0,2,Normal/Others|Repair and Renovation,0.3350253807106599,0.9120370370370371,JADAVPUR,West_Bengal,JADAVPUR,GEN,MIMI CHAKRABORTY,F,AITC,688472.0,1436894.0,1816857.0,79.09,47.91,295239.0,20.55,2.94,State-based Party (Other State),1.0,False,False,Graduate,Liberal Profession or Professional,WEST BENGAL,Very Safe (>20%),Regional,Other
West Bengal,JALPAIGURI(SC),3017486,Dr Jayanta Kumar Roy,0,27,6,1,76684408.0,0.0,2,Normal/Others|Trust and Society,0.16666666666666666,0.2222222222222222,JALPAIGURI,West_Bengal,JALPAIGURI,SC,Dr. JAYANTA KUMAR ROY,M,BJP,760145.0,1500922.0,1735464.0,86.49,50.65,184004.0,12.26,2.44,National Party,1.0,False,False,Graduate Professional,Liberal Profession or Professional,WEST BENGAL,Safe (10-20%),National,NDA
West Bengal,JANGIPUR,3018418,Khalilur Rahaman,25,108,45,26,104361452.0,11964726.0,2,Normal/Others|Repair and Renovation,0.5777777777777777,0.4166666666666667,JANGIPUR,West_Bengal,JANGIPUR,GEN,KHALILUR RAHAMAN,M,AITC,562838.0,1304504.0,1616213.0,80.71,43.15,245782.0,18.84,3.33,State-based Party (Other State),1.0,False,False,Graduate,Other,WEST BENGAL,Safe (10-20%),Regional,Other
West Bengal,JHARGRAM(ST),3042542,KALIPADA SAREN,1,53,45,2,162633972.0,2999891.0,2,Normal/Others|Trust and Society,0.044444444444444446,0.8490566037735849,JHARGRAM,West_Bengal,JHARGRAM,ST,Kunar Hembram,M,BJP,626583.0,1406214.0,1641868.0,85.65,44.56,11767.0,0.84,2.56,National Party,1.0,False,False,Graduate Professional,Salaried Work or Employed,WEST BENGAL,Very Close (<5%),National,NDA
West Bengal,JOYNAGAR(SC),3018422,Pratima Mondal,61,224,219,62,192616494.0,30269277.0,2,Normal/Others|Repair and Renovation,0.2831050228310502,0.9776785714285714,JOYNAGAR,,,,,,,,,,,,,,,,,,,,,,,,
West Bengal,KANTHI,3042543,ADHIKARI SOUMENDU,29,71,42,30,144455505.0,36121123.0,1,Normal/Others,0.7142857142857143,0.5915492957746479,KANTHI,West_Bengal,KANTHI,GEN,Adhikari Sisir,M,AITC,711872.0,1424247.0,1660147.0,85.79,49.98,111668.0,7.84,2.33,State-based Party (Other State),3.0,True,True,12th Pass,Salaried Work or Employed,WEST BENGAL,Close (5-10%),Regional,Other
West Bengal,KOLKATA DAKSHIN,3018421,Mala Roy,23,79,72,24,189627892.0,18615946.0,2,Normal/Others|Repair and Renovation,0.3333333333333333,0.9113924050632911,KOLKATA DAKSHIN,West_Bengal,KOLKATA DAKSHIN,GEN,Mala Roy,F,AITC,573119.0,1206645.0,1728851.0,69.79,47.5,155192.0,12.86,2.78,State-based Party (Other State),1.0,False,True,Graduate,Politics,WEST BENGAL,Safe (10-20%),Regional,Other
West Bengal,KOLKATA UTTAR,3019533,Sudip Bandyopadhyay,6,39,35,7,154255660.0,6891736.0,1,Normal/Others,0.2,0.8974358974358975,KOLKATA UTTAR,West_Bengal,KOLKATA UTTAR,GEN,BANDYOPADHYAY SUDIP,M,AITC,474891.0,950613.0,1444082.0,65.83,49.96,127095.0,13.37,2.56,State-based Party (Other State),5.0,True,True,Graduate Professional,Politics,WEST BENGAL,Safe (10-20%),Regional,Other
West Bengal,KRISHNANAGAR,3019231,Ms Mahua Moitra,16,49,48,17,198858969.0,9472704.0,2,Repair and Renovation|Normal/Others,0.3541666666666667,0.9795918367346939,KRISHNANAGAR,West_Bengal,KRISHNANAGAR,GEN,MAHUA MOITRA,F,AITC,614872.0,1366443.0,1631698.0,83.74,45.0,63218.0,4.63,2.7,State-based Party (Other State),1.0,False,False,Graduate,Politics,WEST BENGAL,Very Close (<5%),Regional,Other
West Bengal,MALDAHA DAKSHIN,3042544,ISHA KHAN CHOUDHURY,1,134,59,2,88215334.0,249432.0,2,Normal/Others|Repair and Renovation,0.03389830508474576,0.44029850746268656,MALDAHA DAKSHIN,West_Bengal,MALDAHA DAKSHIN,GEN,ABU HASEM KHAN CHOWDHURY (DALU),M,INC,444270.0,1279202.0,1575590.0,81.19,34.73,8222.0,0.64,3.12,National Party,4.0,True,True,Doctorate,Business,WEST BENGAL,Very Close (<5%),National,UPA
West Bengal,MALDAHA UTTAR,3019301,Khagen Murmu,6,31,12,7,48337392.0,4603713.0,2,Normal/Others|Repair and Renovation,0.5833333333333334,0.3870967741935484,MALDAHA UTTAR,West_Bengal,MALDAHA UTTAR,GEN,KHAGEN MURMU,M,BJP,509524.0,1354706.0,1685955.0,80.35,37.61,84288.0,6.22,3.45,National Party,1.0,False,True,Graduate,Agriculture,WEST BENGAL,Close (5-10%),National,NDA
West Bengal,MATHURAPUR(SC),3042545,BAPI HALDAR,25,165,142,26,146170609.0,6263678.0,2,Normal/Others|Trust and Society,0.18309859154929578,0.8606060606060606,MATHURAPUR,West_Bengal,MATHURAPUR,SC,CHOUDHURY MOHAN JATUA,M,AITC,726828.0,1401953.0,1652096.0,84.86,51.84,203974.0,14.55,2.44,State-based Party (Other State),3.0,True,True,Post Graduate,Former Government,WEST BENGAL,Safe (10-20%),Regional,Other
West Bengal,MEDINIPUR,3042546,JUNE MALIAH,4,37,22,5,163705163.0,11043998.0,2,Normal/Others|Repair and Renovation,0.22727272727272727,0.5945945945945946,MEDINIPUR,West_Bengal,MEDINIPUR,GEN,Dilip Ghosh,M,BJP,685433.0,1409815.0,1674236.0,84.21,48.62,88952.0,6.31,2.38,National Party,1.0,False,False,10th Pass,Politics,WEST BENGAL,Close (5-10%),National,NDA
West Bengal,MURSHIDABAD,3019300,Abu Taher Khan,143,328,223,144,165584190.0,23387851.0,2,Normal/Others|Repair and Renovation,0.6457399103139013,0.6798780487804879,MURSHIDABAD,West_Bengal,MURSHIDABAD,GEN,ABU TAHER KHAN,M,AITC,604346.0,1453755.0,1725187.0,84.27,41.57,226417.0,15.57,3.45,State-based Party (Other State),1.0,False,False,8th Pass,Politics,WEST BENGAL,Safe (10-20%),Regional,Other
West Bengal,PURULIA,3017483,Shri Jyotirmay Singh Mahato,0,66,42,1,49212724.0,0.0,1,Normal/Others,0.023809523809523808,0.6363636363636364,PURULIA,West_Bengal,PURULIA,GEN,JYOTIRMAY SINGH MAHATO,M,BJP,668107.0,1355236.0,1645884.0,82.34,49.3,204732.0,15.11,2.78,National Party,1.0,False,False,Graduate Professional,Business,WEST BENGAL,Safe (10-20%),National,NDA
West Bengal,RAIGANJ,3042547,KARTICK CHANDRA PAUL,0,404,204,1,248425078.0,0.0,2,Normal/Others|Repair and Renovation,0.004901960784313725,0.504950495049505,RAIGANJ,West_Bengal,RAIGANJ,GEN,DEBASREE CHAUDHURI,F,BJP,511652.0,1277109.0,1601220.0,79.76,40.06,60574.0,4.74,3.33,National Party,1.0,False,True,Post Graduate,Social Work,WEST BENGAL,Very Close (<5%),National,NDA
West Bengal,RANAGHAT(SC),3019236,Jagannath Sarkar,54,195,122,55,161012760.0,22887237.0,1,Normal/Others,0.45081967213114754,0.6256410256410256,RANAGHAT,West_Bengal,RANAGHAT,SC,JAGANNATH SARKAR,M,BJP,783253.0,1484035.0,1762252.0,84.21,52.78,233428.0,15.73,2.38,National Party,1.0,False,False,Graduate Professional,Education,WEST BENGAL,Safe (10-20%),National,NDA
West Bengal,SREERAMPUR,3019373,Kalyan Banerjee,50,121,119,51,190279194.0,29549955.0,1,Normal/Others,0.42857142857142855,0.9834710743801653,SREERAMPUR,,,,,,,,,,,,,,,,,,,,,,,,
West Bengal,TAMLUK,3042549,ABHIJIT GANGOPADHYAY,12,248,160,13,147476598.0,4696563.0,1,Normal/Others,0.08125,0.6451612903225806,TAMLUK,West_Bengal,TAMLUK,GEN,Adhikari Dibyendu,M,AITC,724433.0,1446499.0,1694646.0,85.36,50.08,190165.0,13.15,2.5,State-based Party (Other State),2.0,True,True,Graduate,Business,WEST BENGAL,Safe (10-20%),Regional,Other
